Wed Dec 18 16:00:10 2024,20
Wed Dec 18 16:00:26 2024,202
Wed Dec 18 16:03:14 2024,12.1
Wed Dec 18 17:30:09 2024,-70,-635705.1623031864,3.2,0.0010020732879638672,40.9,47.3
Wed Dec 18 17:30:10 2024,-70,-635705.1623031864,3.2,0.0009891986846923828,38.3,47.3
Wed Dec 18 17:30:11 2024,-70,-635705.1623031864,3.2,0.0010018348693847656,38.9,47.5
Wed Dec 18 17:30:12 2024,-70,-635705.1623031864,3.2,0.0009605884552001953,36.5,47.5
Wed Dec 18 17:30:14 2024,-70,-635705.1623031864,3.2,0.0010709762573242188,37.7,47.5
Wed Dec 18 17:30:15 2024,-70,-635705.1623031864,3.2,0.010999202728271484,62.9,47.8
Wed Dec 18 17:30:16 2024,-70,-635705.1623031864,3.2,0.0,43.1,47.4
Wed Dec 18 17:30:17 2024,-70,-635705.1623031864,3.2,0.002062082290649414,31.4,47.3
Wed Dec 18 17:30:18 2024,-70,-635705.1623031864,3.2,0.05318593978881836,67.2,47.3
Wed Dec 18 17:30:19 2024,-70,-635705.1623031864,3.2,0.0010251998901367188,56.2,47.4
Wed Dec 18 17:30:20 2024,-70,-635705.1623031864,3.2,0.0010004043579101562,42.3,47.4
Wed Dec 18 17:30:21 2024,-70,-635705.1623031864,3.2,0.0010204315185546875,30.4,47.5
Wed Dec 18 17:30:22 2024,-70,-635705.1623031864,3.2,0.0011210441589355469,34.2,47.6
Wed Dec 18 17:30:23 2024,-70,-635705.1623031864,3.2,0.0009746551513671875,35.6,47.5
Wed Dec 18 17:30:24 2024,-70,-635705.1623031864,3.2,0.0009984970092773438,36.9,47.5
Wed Dec 18 17:30:25 2024,-70,-635705.1623031864,3.2,0.0,37.3,47.6
Wed Dec 18 17:30:26 2024,-70,-635705.1623031864,3.2,0.0,31.7,47.6
Wed Dec 18 17:30:27 2024,-70,-635705.1623031864,3.2,0.0,28.3,47.8
Wed Dec 18 17:30:28 2024,-70,-635705.1623031864,3.2,0.0,30.3,47.8
Wed Dec 18 17:30:29 2024,-70,-635705.1623031864,3.2,0.0,29.8,47.8
Wed Dec 18 17:30:30 2024,-70,-635705.1623031864,3.2,0.0,28.7,47.8
Wed Dec 18 17:30:31 2024,-70,-635705.1623031864,3.2,0.0,25.8,47.3
Wed Dec 18 17:30:32 2024,-70,-635705.1623031864,3.2,0.0,14.1,47.3
Wed Dec 18 17:30:33 2024,-70,-635705.1623031864,3.2,0.0,14.6,47.3
Wed Dec 18 17:30:34 2024,-70,-635705.1623031864,3.2,0.0,14.0,47.3
Wed Dec 18 17:30:35 2024,-70,-635705.1623031864,3.2,0.0,14.7,47.3
Wed Dec 18 17:30:36 2024,-70,-635705.1623031864,3.2,0.0,13.6,47.4
Wed Dec 18 17:30:37 2024,-70,-635705.1623031864,3.2,0.0,24.6,47.5
Wed Dec 18 17:30:38 2024,-70,-635705.1623031864,3.2,0.0,27.3,47.6
Wed Dec 18 17:30:39 2024,-70,-635705.1623031864,3.2,0.0,29.4,47.6
Wed Dec 18 17:30:40 2024,-70,-635705.1623031864,3.2,0.0,27.3,47.6
Wed Dec 18 17:30:41 2024,-70,-635705.1623031864,3.2,0.0,30.9,47.7
Wed Dec 18 17:30:42 2024,-70,-635705.1623031864,3.2,0.0,28.5,47.8
Wed Dec 18 17:30:43 2024,-70,-635705.1623031864,3.2,0.0,28.0,47.8
Wed Dec 18 17:30:44 2024,-70,-635705.1623031864,3.2,0.0,37.5,47.7
Wed Dec 18 17:30:45 2024,-70,-635705.1623031864,3.2,0.0,41.2,47.4
Wed Dec 18 17:30:46 2024,-70,-635705.1623031864,3.2,0.0,19.2,46.9
Wed Dec 18 17:30:47 2024,-70,-635705.1623031864,3.2,0.0,17.7,46.7
Wed Dec 18 17:30:48 2024,-70,-635705.1623031864,3.2,0.0,16.2,46.6
Wed Dec 18 17:30:49 2024,-70,-635705.1623031864,3.2,0.0,16.1,46.7
Wed Dec 18 17:30:50 2024,-70,-635705.1623031864,3.2,0.0,14.3,46.7
Wed Dec 18 17:30:51 2024,-70,-635705.1623031864,3.2,0.0,14.1,46.7
Wed Dec 18 17:30:52 2024,-70,-635705.1623031864,3.2,0.0,15.9,46.7
Wed Dec 18 17:33:06 2024,-70,-635705.1623031864,3.2,0.012847185134887695,28.9,47.3
Wed Dec 18 17:33:07 2024,-70,-635705.1623031864,3.2,0.0,32.0,47.4
Wed Dec 18 17:33:08 2024,-70,-635705.1623031864,3.2,0.0,35.0,47.4
Wed Dec 18 17:33:09 2024,-70,-635705.1623031864,3.2,0.0,41.5,47.4
Wed Dec 18 17:33:10 2024,-70,-635705.1623031864,3.2,0.0,33.0,47.0
Wed Dec 18 17:33:11 2024,-70,-635705.1623031864,3.2,0.0,27.5,46.9
Wed Dec 18 17:33:12 2024,-70,-635705.1623031864,3.2,0.006688833236694336,20.7,46.9
Wed Dec 18 17:33:13 2024,-70,-635705.1623031864,3.2,0.006053924560546875,15.4,46.9
Wed Dec 18 17:33:14 2024,-70,-635705.1623031864,3.2,0.0,13.8,46.9
Wed Dec 18 17:33:15 2024,-70,-635705.1623031864,3.2,0.0,14.4,46.9
Wed Dec 18 17:33:16 2024,-70,-635705.1623031864,3.2,0.0,16.0,46.9
Wed Dec 18 17:33:17 2024,-70,-635705.1623031864,3.2,0.0,32.6,47.0
Wed Dec 18 17:33:18 2024,-70,-635705.1623031864,3.2,0.0,27.3,47.1
Wed Dec 18 17:33:19 2024,-70,-635705.1623031864,3.2,0.0,29.0,47.1
Wed Dec 18 17:33:20 2024,-70,-635705.1623031864,3.2,0.007050037384033203,27.5,47.1
Wed Dec 18 17:33:21 2024,-70,-635705.1623031864,3.2,0.0,27.5,47.1
Wed Dec 18 17:33:23 2024,-70,-635705.1623031864,3.2,0.0,27.6,47.2
Wed Dec 18 17:33:24 2024,-70,-635705.1623031864,3.2,0.0,28.1,47.3
Wed Dec 18 17:33:39 2024,-70,-635705.1623031864,3.2,0.0,33.5,47.3
Wed Dec 18 17:33:40 2024,-70,-635705.1623031864,3.2,0.0,27.1,47.4
Wed Dec 18 17:33:41 2024,-70,-635705.1623031864,3.2,0.0,27.1,47.4
Wed Dec 18 17:33:42 2024,-70,-635705.1623031864,3.2,0.0,28.5,47.2
Wed Dec 18 17:33:43 2024,-70,-635705.1623031864,3.2,0.0,16.0,46.9
Wed Dec 18 17:33:44 2024,-70,-635705.1623031864,3.2,0.0009834766387939453,17.7,47.0
Wed Dec 18 17:33:45 2024,-70,-635705.1623031864,3.2,0.0,16.8,46.9
Wed Dec 18 17:34:34 2024,-70,-635705.1623031864,3.2,0.0,28.2,47.0
Wed Dec 18 17:34:35 2024,-70,-635705.1623031864,3.2,0.0,14.6,47.0
Wed Dec 18 17:34:36 2024,-70,-635705.1623031864,3.2,0.0,14.8,47.0
Wed Dec 18 17:34:37 2024,-70,-635705.1623031864,3.2,0.0,26.6,47.2
Wed Dec 18 17:34:38 2024,-70,-635705.1623031864,3.2,0.0,28.3,47.2
Wed Dec 18 17:34:39 2024,-70,-635705.1623031864,3.2,0.0,30.4,47.2
Wed Dec 18 17:34:40 2024,-70,-635705.1623031864,3.2,0.0,27.1,47.2
Wed Dec 18 17:34:41 2024,-70,-635705.1623031864,3.2,0.0020020008087158203,29.2,47.3
Wed Dec 18 17:34:42 2024,-70,-635705.1623031864,3.2,0.0,31.4,47.4
Wed Dec 18 17:49:59 2024,-70,-635705.1623031864,3.2,0.0,30.7,47.3
Wed Dec 18 17:50:00 2024,-70,-635705.1623031864,3.2,0.0,16.7,47.3
Wed Dec 18 17:50:01 2024,-70,-635705.1623031864,3.2,0.0,14.2,47.3
Wed Dec 18 17:50:02 2024,-70,-635705.1623031864,3.2,0.0,14.2,47.3
Wed Dec 18 17:50:03 2024,-70,-635705.1623031864,3.2,0.0,15.4,47.3
Wed Dec 18 17:50:04 2024,-70,-635705.1623031864,3.2,0.0,13.8,47.3
Wed Dec 18 17:50:05 2024,-70,-635705.1623031864,3.2,0.0,20.2,47.3
Wed Dec 18 17:50:06 2024,-70,-635705.1623031864,3.2,0.0,28.9,47.5
Wed Dec 18 17:50:07 2024,-70,-635705.1623031864,3.2,0.0,29.9,47.5
Wed Dec 18 17:50:08 2024,-70,-635705.1623031864,3.2,0.0,27.7,47.5
Wed Dec 18 17:50:09 2024,-70,-635705.1623031864,3.2,0.0010068416595458984,39.8,47.6
Wed Dec 18 17:50:10 2024,-70,-635705.1623031864,3.2,0.0009989738464355469,37.4,47.7
Wed Dec 18 17:50:11 2024,-70,-635705.1623031864,3.2,0.0006556510925292969,42.1,47.7
Wed Dec 18 17:50:12 2024,-70,-635705.1623031864,3.2,0.0010113716125488281,29.9,47.8
Wed Dec 18 17:50:13 2024,-70,-635705.1623031864,3.2,0.0014219284057617188,37.9,47.7
Wed Dec 18 17:50:14 2024,-70,-635705.1623031864,3.2,0.0,73.9,48.2
Wed Dec 18 17:50:15 2024,-70,-635705.1623031864,3.2,0.0010004043579101562,56.8,48.1
Wed Dec 18 17:50:16 2024,-70,-635705.1623031864,3.2,0.0,41.2,48.2
Wed Dec 18 17:50:17 2024,-70,-635705.1623031864,3.2,0.0,31.4,48.2
Wed Dec 18 17:50:18 2024,-70,-635705.1623031864,3.2,0.0008347034454345703,38.9,48.3
Wed Dec 18 17:50:19 2024,-70,-635705.1623031864,3.2,0.0,20.7,48.3
Wed Dec 18 17:50:20 2024,-70,-635705.1623031864,3.2,0.0,41.5,48.2
Wed Dec 18 17:50:21 2024,-70,-635705.1623031864,3.2,0.0,22.3,48.3
Wed Dec 18 17:50:22 2024,-70,-635705.1623031864,3.2,0.0,31.7,48.4
Wed Dec 18 17:50:23 2024,-70,-635705.1623031864,3.2,0.0,30.2,48.3
Wed Dec 18 17:50:24 2024,-70,-635705.1623031864,3.2,0.0066165924072265625,32.7,48.3
Wed Dec 18 17:50:25 2024,-70,-635705.1623031864,3.2,0.0,27.2,48.4
Wed Dec 18 17:50:26 2024,-70,-635705.1623031864,3.2,0.0009951591491699219,30.6,48.5
Wed Dec 18 17:50:27 2024,-70,-635705.1623031864,3.2,0.0,34.4,48.6
Wed Dec 18 17:50:28 2024,-70,-635705.1623031864,3.2,0.0010075569152832031,51.0,48.4
Wed Dec 18 17:50:29 2024,-70,-635705.1623031864,3.2,0.0009999275207519531,42.5,48.2
Wed Dec 18 17:50:30 2024,-70,-635705.1623031864,3.2,0.0009908676147460938,32.5,47.9
Wed Dec 18 17:50:31 2024,-70,-635705.1623031864,3.2,0.0009851455688476562,21.1,47.8
Wed Dec 18 17:50:32 2024,-70,-635705.1623031864,3.2,0.001024484634399414,17.1,47.8
Wed Dec 18 17:50:33 2024,-70,-635705.1623031864,3.2,0.0010089874267578125,20.8,47.8
Wed Dec 18 17:50:34 2024,-70,-635705.1623031864,3.2,0.0010538101196289062,17.1,47.8
Wed Dec 18 17:50:35 2024,-70,-635705.1623031864,3.2,0.0009775161743164062,19.5,47.8
Wed Dec 18 17:50:36 2024,-70,-635705.1623031864,3.2,0.0010104179382324219,16.7,47.8
Wed Dec 18 17:50:37 2024,-70,-635705.1623031864,3.2,0.0010099411010742188,34.4,47.9
Wed Dec 18 17:50:38 2024,-70,-635705.1623031864,3.2,0.0009984970092773438,32.1,48.0
Wed Dec 18 17:50:39 2024,-70,-635705.1623031864,3.2,0.000985860824584961,34.4,48.0
Wed Dec 18 17:50:40 2024,-70,-635705.1623031864,3.2,0.0009944438934326172,30.4,48.0
Wed Dec 18 17:50:42 2024,-70,-635705.1623031864,3.2,0.002006053924560547,33.0,48.1
Wed Dec 18 17:50:43 2024,-70,-635705.1623031864,3.2,0.0009899139404296875,37.0,48.1
Wed Dec 18 17:50:44 2024,-70,-635705.1623031864,3.2,0.0010135173797607422,32.0,48.2
Wed Dec 18 17:50:45 2024,-70,-635705.1623031864,3.2,0.0010135173797607422,32.2,48.1
Wed Dec 18 17:50:46 2024,-70,-635705.1623031864,3.2,0.0,27.7,48.1
Wed Dec 18 17:50:47 2024,-70,-635705.1623031864,3.2,0.0009906291961669922,28.8,48.0
Wed Dec 18 17:50:48 2024,-70,-635705.1623031864,3.2,0.0010018348693847656,24.4,47.7
Wed Dec 18 17:50:49 2024,-70,-635705.1623031864,3.2,0.0009856224060058594,17.7,47.7
Wed Dec 18 17:50:50 2024,-70,-635705.1623031864,3.2,0.0009982585906982422,26.0,47.6
Wed Dec 18 17:50:51 2024,-70,-635705.1623031864,3.2,0.0009312629699707031,18.8,47.7
Wed Dec 18 17:50:52 2024,-70,-635705.1623031864,3.2,0.0019326210021972656,20.6,47.7
Wed Dec 18 17:50:53 2024,-70,-635705.1623031864,3.2,0.002532482147216797,20.2,47.7
Wed Dec 18 17:50:54 2024,-70,-635705.1623031864,3.2,0.0010008811950683594,29.0,47.9
Wed Dec 18 17:50:55 2024,-70,-635705.1623031864,3.2,0.0019981861114501953,31.7,47.9
Wed Dec 18 17:50:56 2024,-70,-635705.1623031864,3.2,0.0009963512420654297,32.8,47.9
Wed Dec 18 17:50:57 2024,-70,-635705.1623031864,3.2,0.0009975433349609375,28.8,47.9
Wed Dec 18 17:50:58 2024,-70,-635705.1623031864,3.2,0.0012869834899902344,29.6,48.0
Wed Dec 18 17:50:59 2024,-70,-635705.1623031864,3.2,0.0010020732879638672,36.3,48.0
Wed Dec 18 17:51:00 2024,-70,-635705.1623031864,3.2,0.0009989738464355469,38.1,48.2
Wed Dec 18 17:51:01 2024,-70,-635705.1623031864,3.2,0.0010225772857666016,34.1,48.1
Wed Dec 18 17:51:02 2024,-70,-635705.1623031864,3.2,0.0010001659393310547,36.0,48.1
Wed Dec 18 17:51:03 2024,-70,-635705.1623031864,3.2,0.0009877681732177734,28.5,47.7
Wed Dec 18 17:51:04 2024,-70,-635705.1623031864,3.2,0.0009839534759521484,14.6,47.7
Wed Dec 18 17:51:05 2024,-70,-635705.1623031864,3.2,0.0009746551513671875,15.0,47.7
Wed Dec 18 17:51:06 2024,-70,-635705.1623031864,3.2,0.0019986629486083984,20.7,47.7
Wed Dec 18 17:51:07 2024,-70,-635705.1623031864,3.2,0.0010001659393310547,19.7,47.7
Wed Dec 18 17:51:08 2024,-70,-635705.1623031864,3.2,0.0009853839874267578,19.4,47.7
Wed Dec 18 17:51:09 2024,-70,-635705.1623031864,3.2,0.001375436782836914,23.8,47.7
Wed Dec 18 17:51:10 2024,-70,-635705.1623031864,3.2,0.002000093460083008,35.2,47.8
Wed Dec 18 17:51:11 2024,-70,-635705.1623031864,3.2,0.0011029243469238281,33.8,47.9
Wed Dec 18 17:51:12 2024,-70,-635705.1623031864,3.2,0.0010042190551757812,31.3,47.9
Wed Dec 18 17:51:13 2024,-70,-635705.1623031864,3.2,0.0011925697326660156,29.0,47.9
Wed Dec 18 17:51:14 2024,-70,-635705.1623031864,3.2,0.0009834766387939453,33.1,47.9
Wed Dec 18 17:51:15 2024,-70,-635705.1623031864,3.2,0.0009980201721191406,32.4,48.0
Wed Dec 18 17:51:16 2024,-70,-635705.1623031864,3.2,0.0010004043579101562,31.7,48.1
Wed Dec 18 17:51:17 2024,-70,-635705.1623031864,3.2,0.0009987354278564453,29.0,48.1
Wed Dec 18 17:51:18 2024,-70,-635705.1623031864,3.2,0.0010001659393310547,31.1,48.1
Wed Dec 18 17:51:19 2024,-70,-635705.1623031864,3.2,0.0010001659393310547,26.7,47.6
Wed Dec 18 17:51:20 2024,-70,-635705.1623031864,3.2,0.0010068416595458984,20.8,47.6
Wed Dec 18 17:51:21 2024,-70,-635705.1623031864,3.2,0.0010173320770263672,23.1,47.6
Wed Dec 18 17:51:22 2024,-70,-635705.1623031864,3.2,0.0009906291961669922,17.2,47.6
Wed Dec 18 17:51:23 2024,-70,-635705.1623031864,3.2,0.0009906291961669922,17.4,47.6
Wed Dec 18 17:51:24 2024,-70,-635705.1623031864,3.2,0.0009870529174804688,19.0,47.6
Wed Dec 18 17:51:25 2024,-70,-635705.1623031864,3.2,0.0009846687316894531,24.6,47.7
Wed Dec 18 17:51:26 2024,-70,-635705.1623031864,3.2,0.000997781753540039,33.3,47.8
Wed Dec 18 17:51:27 2024,-70,-635705.1623031864,3.2,0.0010004043579101562,30.0,47.8
Wed Dec 18 17:51:28 2024,-70,-635705.1623031864,3.2,0.0009860992431640625,33.0,47.8
Wed Dec 18 17:51:29 2024,-70,-635705.1623031864,3.2,0.0010259151458740234,33.8,47.9
Wed Dec 18 17:51:30 2024,-70,-635705.1623031864,3.2,0.0019876956939697266,34.7,47.9
Wed Dec 18 17:51:31 2024,-70,-635705.1623031864,3.2,0.0009965896606445312,33.2,48.0
Wed Dec 18 17:51:32 2024,-70,-635705.1623031864,3.2,0.0009849071502685547,31.9,48.0
Wed Dec 18 17:51:33 2024,-70,-635705.1623031864,3.2,0.0016324520111083984,28.8,48.1
Wed Dec 18 17:51:34 2024,-70,-635705.1623031864,3.2,0.000997781753540039,31.9,48.1
Wed Dec 18 17:51:35 2024,-70,-635705.1623031864,3.2,0.0009992122650146484,27.9,47.7
Wed Dec 18 17:51:36 2024,-70,-635705.1623031864,3.2,0.0010199546813964844,18.2,47.6
Wed Dec 18 17:51:37 2024,-70,-635705.1623031864,3.2,0.0009853839874267578,18.6,47.7
Wed Dec 18 17:51:38 2024,-70,-635705.1623031864,3.2,0.0010106563568115234,15.9,47.6
Wed Dec 18 17:51:39 2024,-70,-635705.1623031864,3.2,0.0009980201721191406,17.5,47.6
Wed Dec 18 17:51:40 2024,-70,-635705.1623031864,3.2,0.0009970664978027344,18.2,47.6
Wed Dec 18 17:51:41 2024,-70,-635705.1623031864,3.2,0.0010118484497070312,29.0,47.8
Wed Dec 18 17:51:42 2024,-70,-635705.1623031864,3.2,0.0010094642639160156,30.0,47.9
Wed Dec 18 17:51:43 2024,-70,-635705.1623031864,3.2,0.0009875297546386719,30.8,47.8
Wed Dec 18 17:51:44 2024,-70,-635705.1623031864,3.2,0.0010044574737548828,31.2,47.8
Wed Dec 18 17:51:45 2024,-70,-635705.1623031864,3.2,0.001010894775390625,29.6,47.9
Wed Dec 18 17:51:46 2024,-70,-635705.1623031864,3.2,0.0010263919830322266,32.1,47.9
Wed Dec 18 17:51:47 2024,-70,-635705.1623031864,3.2,0.0009872913360595703,30.2,48.1
Wed Dec 18 17:51:48 2024,-70,-635705.1623031864,3.2,0.0008094310760498047,33.2,48.1
Wed Dec 18 17:51:50 2024,-70,-635705.1623031864,3.2,0.001985788345336914,30.6,48.1
Wed Dec 18 17:51:51 2024,-70,-635705.1623031864,3.2,0.0010106563568115234,31.5,48.1
Wed Dec 18 17:51:52 2024,-70,-635705.1623031864,3.2,0.0009834766387939453,28.7,47.7
Wed Dec 18 17:51:53 2024,-70,-635705.1623031864,3.2,0.0010075569152832031,21.1,47.7
Wed Dec 18 17:51:54 2024,-70,-635705.1623031864,3.2,0.0010230541229248047,16.6,47.7
